"id","so_no","so_line","request_date","due_date","prd_name","prd_series","qty_bal","update_datetime"
265275709,"2SE03651",8,"2024-04-24 00:00:00","2024-05-08 00:00:00",RGP-266L-0B,RGP,30000,2024-04-25 13:46:03.784
270050080,"2SE03764",1,"2024-04-26 00:00:00","2024-05-08 00:00:00",RGP-456L-0D,RGP,6292,2024-04-25 13:46:03.784
272490820,"2SE03762",2,"2024-04-26 00:00:00","2024-05-08 00:00:00",RGP-456L-0D,RGP,8805,2024-04-25 13:46:03.784
246139678,"2SE02939",6,"2024-03-31 00:00:00","2024-05-08 00:00:00",RGPZ-086MW-0E,RGP,10000,2024-04-25 13:46:03.784
246139683,"2SE02940",6,"2024-03-31 00:00:00","2024-05-08 00:00:00",RGPZ-127MW-0E,RGP,10000,2024-04-25 13:46:03.784
265035460,"2SE01907",6,"2024-02-28 00:00:00","2024-05-08 00:00:00",RGPZ-395ML-0D,RGP,55386,2024-04-25 13:46:03.784
265275710,"2SE03651",9,"2024-04-24 00:00:00","2024-05-09 00:00:00",RGP-266L-0B,RGP,30000,2024-04-25 13:46:03.784
272666653,"2SE03436",8,"2024-04-09 00:00:00","2024-05-09 00:00:00",RGPZ-394ML-0D,RGP,109000,2024-04-25 13:46:03.784
268883647,"2SE02710",3,"2024-03-22 00:00:00","2024-05-09 00:00:00",RGPZ-448ML-1D,RGP,16000,2024-04-25 13:46:03.784
238113311,"2SE02912",3,"2024-03-29 00:00:00","2024-05-10 00:00:00",RGP-096L-0D,RGP,108000,2024-04-25 13:46:03.784
255344243,"2SE02902",5,"2024-03-27 00:00:00","2024-05-10 00:00:00",RGP-096L-0D,RGP,162414,2024-04-25 13:46:03.784
229264788,"2SD01744",3,"2023-04-28 00:00:00","2024-05-10 00:00:00",RGP-142W-0B,RGP,13948,2024-04-25 13:46:03.784
265063758,"2SE02854",6,"2024-03-29 00:00:00","2024-05-10 00:00:00",RGP-145S-0B,RGP,115000,2024-04-25 13:46:03.784
271442894,"2SE02855",6,"2024-03-29 00:00:00","2024-05-10 00:00:00",RGP-184S-0D,RGP,14129,2024-04-25 13:46:03.784
265275711,"2SE03651",10,"2024-04-24 00:00:00","2024-05-10 00:00:00",RGP-266L-0B,RGP,30000,2024-04-25 13:46:03.784
269987970,"2SE02849",6,"2024-03-29 00:00:00","2024-05-10 00:00:00",RGPZ-030MW-2C,RGP,68400,2024-04-25 13:46:03.784
271230582,"2SE02867",10,"2024-03-31 00:00:00","2024-05-10 00:00:00",RGPZ-086MW-1E,RGP,81000,2024-04-25 13:46:03.784
271230592,"2SE02872",10,"2024-03-31 00:00:00","2024-05-10 00:00:00",RGPZ-127MW-1E,RGP,10000,2024-04-25 13:46:03.784
236806774,"2SE01548",13,"2024-02-20 00:00:00","2024-05-10 00:00:00",RGPZ-143MW-2E,RGP,12084,2024-04-25 13:46:03.784
246391313,"2SE03210",1,"2024-04-02 00:00:00","2024-05-10 00:00:00",RGPZ-146ML-0B,RGP,16619,2024-04-25 13:46:03.784
255353198,"2SE02956",6,"2024-03-28 00:00:00","2024-05-10 00:00:00",RGPZ-146ML-0B,RGP,26498,2024-04-25 13:46:03.784
255362109,"2SE02957",4,"2024-03-28 00:00:00","2024-05-10 00:00:00",RGPZ-147ML-0B,RGP,23058,2024-04-25 13:46:03.784
255362130,"2SE02968",7,"2024-03-28 00:00:00","2024-05-10 00:00:00",RGPZ-147ML-0B,RGP,21863,2024-04-25 13:46:03.784
246409765,"2SE03212",1,"2024-04-02 00:00:00","2024-05-10 00:00:00",RGPZ-299NL-0C,RGP,9695,2024-04-25 13:46:03.784
255362116,"2SE02960",6,"2024-03-28 00:00:00","2024-05-10 00:00:00",RGPZ-299NL-0C,RGP,20000,2024-04-25 13:46:03.784
255371059,"2SE02961",4,"2024-03-28 00:00:00","2024-05-10 00:00:00",RGPZ-300NL-0C,RGP,9032,2024-04-25 13:46:03.784
271317674,"2SE01688",6,"2024-02-23 00:00:00","2024-05-10 00:00:00",RGPZ-315ML-0D,RGP,151029,2024-04-25 13:46:03.784
255289753,"2SE01723",12,"2024-02-27 00:00:00","2024-05-10 00:00:00",RGPZ-315ML-1D,RGP,47541,2024-04-25 13:46:03.784
227877198,"2SE02691",1,"2024-03-25 00:00:00","2024-05-10 00:00:00",RGPZ-384MW-1D,RGP,16579,2024-04-25 13:46:03.784
271326456,"2SE01312",5,"2024-02-14 00:00:00","2024-05-10 00:00:00",RGPZ-384MW-1D,RGP,3421,2024-04-25 13:46:03.784
271273678,"2SE01907",7,"2024-02-28 00:00:00","2024-05-10 00:00:00",RGPZ-395ML-0D,RGP,187750,2024-04-25 13:46:03.784
254187846,"2SE02985",3,"2024-03-28 00:00:00","2024-05-13 00:00:00",RGP-145S-1B,RGP,50000,2024-04-25 13:46:03.784
265275712,"2SE03651",11,"2024-04-24 00:00:00","2024-05-13 00:00:00",RGP-266L-0B,RGP,30000,2024-04-25 13:46:03.784
268753272,"2SE03614",1,"2024-05-17 00:00:00","2024-05-13 00:00:00",RGP-507L-0A,RGP,1200,2024-04-25 13:46:03.784
272507602,"2SE02966",8,"2024-03-28 00:00:00","2024-05-13 00:00:00",RGPZ-146ML-0B,RGP,20000,2024-04-25 13:46:03.784
272516385,"2SE02968",8,"2024-03-28 00:00:00","2024-05-13 00:00:00",RGPZ-147ML-0B,RGP,16643,2024-04-25 13:46:03.784
272525184,"2SE02969",8,"2024-03-28 00:00:00","2024-05-13 00:00:00",RGPZ-299NL-0C,RGP,8672,2024-04-25 13:46:03.784
272533991,"2SE02970",7,"2024-03-28 00:00:00","2024-05-13 00:00:00",RGPZ-300NL-0C,RGP,6489,2024-04-25 13:46:03.784
272666654,"2SE03436",9,"2024-04-09 00:00:00","2024-05-13 00:00:00",RGPZ-394ML-0D,RGP,59000,2024-04-25 13:46:03.784
239732989,"2SE03039",1,"2024-05-10 00:00:00","2024-05-13 00:00:00",RGPZ-441ML-1D,RGP,8840,2024-04-25 13:46:03.784
247757498,"2SE03285",1,"2024-05-13 00:00:00","2024-05-13 00:00:00",RGPZ-443ML-0E,RGP,1564,2024-04-25 13:46:03.784
219946909,"2SE02479",1,"2024-05-13 00:00:00","2024-05-13 00:00:00",RGPZ-454ML-1D,RGP,24191,2024-04-25 13:46:03.784
265275713,"2SE03651",12,"2024-04-24 00:00:00","2024-05-14 00:00:00",RGP-266L-0B,RGP,30000,2024-04-25 13:46:03.784
272490822,"2SE03764",2,"2024-04-26 00:00:00","2024-05-14 00:00:00",RGP-456L-0D,RGP,8000,2024-04-25 13:46:03.784
271230593,"2SE02872",11,"2024-03-31 00:00:00","2024-05-14 00:00:00",RGPZ-127MW-1E,RGP,71000,2024-04-25 13:46:03.784
265275714,"2SE03651",13,"2024-04-24 00:00:00","2024-05-15 00:00:00",RGP-266L-0B,RGP,30000,2024-04-25 13:46:03.784
239465121,"2SE01897",12,"2024-03-01 00:00:00","2024-05-15 00:00:00",RGP-368L-0B,RGP,10585,2024-04-25 13:46:03.784
272490823,"2SE03764",3,"2024-04-26 00:00:00","2024-05-15 00:00:00",RGP-456L-0D,RGP,5085,2024-04-25 13:46:03.784
253954712,"2SE02939",7,"2024-03-31 00:00:00","2024-05-15 00:00:00",RGPZ-086MW-0E,RGP,15845,2024-04-25 13:46:03.784
253954717,"2SE02940",7,"2024-03-31 00:00:00","2024-05-15 00:00:00",RGPZ-127MW-0E,RGP,15845,2024-04-25 13:46:03.784
246252171,"2SE01548",14,"2024-02-20 00:00:00","2024-05-15 00:00:00",RGPZ-143MW-2E,RGP,6042,2024-04-25 13:46:03.784
265275715,"2SE03651",14,"2024-04-24 00:00:00","2024-05-16 00:00:00",RGP-266L-0B,RGP,20000,2024-04-25 13:46:03.784
239465122,"2SE01897",13,"2024-03-01 00:00:00","2024-05-16 00:00:00",RGP-368L-0B,RGP,30000,2024-04-25 13:46:03.784
272666655,"2SE03436",10,"2024-04-09 00:00:00","2024-05-16 00:00:00",RGPZ-394ML-0D,RGP,95000,2024-04-25 13:46:03.784
206908897,"2SE02015",1,"2024-05-16 00:00:00","2024-05-16 00:00:00",RGPZ-443ML-2D,RGP,1564,2024-04-25 13:46:03.784
238113312,"2SE02912",4,"2024-03-29 00:00:00","2024-05-17 00:00:00",RGP-096L-0D,RGP,108000,2024-04-25 13:46:03.784
256529732,"2SE02902",6,"2024-03-27 00:00:00","2024-05-17 00:00:00",RGP-096L-0D,RGP,41720,2024-04-25 13:46:03.784
271433976,"2SE02854",7,"2024-03-29 00:00:00","2024-05-17 00:00:00",RGP-145S-0B,RGP,50000,2024-04-25 13:46:03.784
265275716,"2SE03651",15,"2024-04-24 00:00:00","2024-05-17 00:00:00",RGP-266L-0B,RGP,19265,2024-04-25 13:46:03.784
239465123,"2SE01897",14,"2024-03-01 00:00:00","2024-05-17 00:00:00",RGP-368L-0B,RGP,30000,2024-04-25 13:46:03.784
269987971,"2SE02849",7,"2024-03-29 00:00:00","2024-05-17 00:00:00",RGPZ-030MW-2C,RGP,67800,2024-04-25 13:46:03.784
271361948,"2SE01548",15,"2024-02-20 00:00:00","2024-05-17 00:00:00",RGPZ-143MW-2E,RGP,30210,2024-04-25 13:46:03.784
255353447,"2SE03210",2,"2024-04-02 00:00:00","2024-05-17 00:00:00",RGPZ-146ML-0B,RGP,3516,2024-04-25 13:46:03.784
272490059,"2SE02956",7,"2024-03-28 00:00:00","2024-05-17 00:00:00",RGPZ-146ML-0B,RGP,5860,2024-04-25 13:46:03.784
246391309,"2SE03209",1,"2024-04-02 00:00:00","2024-05-17 00:00:00",RGPZ-147ML-0B,RGP,2246,2024-04-25 13:46:03.784
255362110,"2SE02957",5,"2024-03-28 00:00:00","2024-05-17 00:00:00",RGPZ-147ML-0B,RGP,3886,2024-04-25 13:46:03.784
272525158,"2SE02960",7,"2024-03-28 00:00:00","2024-05-17 00:00:00",RGPZ-299NL-0C,RGP,8005,2024-04-25 13:46:03.784
246414383,"2SE03211",1,"2024-04-02 00:00:00","2024-05-17 00:00:00",RGPZ-300NL-0C,RGP,2246,2024-04-25 13:46:03.784
255371060,"2SE02961",5,"2024-03-28 00:00:00","2024-05-17 00:00:00",RGPZ-300NL-0C,RGP,3744,2024-04-25 13:46:03.784
271317675,"2SE01688",7,"2024-02-23 00:00:00","2024-05-17 00:00:00",RGPZ-315ML-0D,RGP,91029,2024-04-25 13:46:03.784
271317687,"2SE01723",13,"2024-02-27 00:00:00","2024-05-17 00:00:00",RGPZ-315ML-1D,RGP,93334,2024-04-25 13:46:03.784
265046181,"2SE03583",1,"2024-04-17 00:00:00","2024-05-17 00:00:00",RGPZ-395ML-0D,RGP,322435,2024-04-25 13:46:03.784
271424328,"2SE01907",8,"2024-02-28 00:00:00","2024-05-17 00:00:00",RGPZ-395ML-0D,RGP,229565,2024-04-25 13:46:03.784
239632436,"2SE03018",1,"2024-05-17 00:00:00","2024-05-17 00:00:00",RGPZ-454ML-1D,RGP,11614,2024-04-25 13:46:03.784
239465124,"2SE01897",15,"2024-03-01 00:00:00","2024-05-20 00:00:00",RGP-368L-0B,RGP,30000,2024-04-25 13:46:03.784
268753271,"2SE03613",1,"2024-05-17 00:00:00","2024-05-20 00:00:00",RGP-507L-0A,RGP,500,2024-04-25 13:46:03.784
272507603,"2SE02966",9,"2024-03-28 00:00:00","2024-05-20 00:00:00",RGPZ-146ML-0B,RGP,20000,2024-04-25 13:46:03.784
272516386,"2SE02968",9,"2024-03-28 00:00:00","2024-05-20 00:00:00",RGPZ-147ML-0B,RGP,5492,2024-04-25 13:46:03.784
272533986,"2SE02969",9,"2024-03-28 00:00:00","2024-05-20 00:00:00",RGPZ-299NL-0C,RGP,8672,2024-04-25 13:46:03.784
272542805,"2SE02970",8,"2024-03-28 00:00:00","2024-05-20 00:00:00",RGPZ-300NL-0C,RGP,6082,2024-04-25 13:46:03.784
272666656,"2SE03436",11,"2024-04-09 00:00:00","2024-05-20 00:00:00",RGPZ-394ML-0D,RGP,145503,2024-04-25 13:46:03.784
239465125,"2SE01897",16,"2024-03-01 00:00:00","2024-05-21 00:00:00",RGP-368L-0B,RGP,30000,2024-04-25 13:46:03.784
269054508,"2SE03613",2,"2024-05-17 00:00:00","2024-05-21 00:00:00",RGP-507L-0A,RGP,2000,2024-04-25 13:46:03.784
239465126,"2SE01897",17,"2024-03-01 00:00:00","2024-05-22 00:00:00",RGP-368L-0B,RGP,30000,2024-04-25 13:46:03.784
269054509,"2SE03613",3,"2024-05-17 00:00:00","2024-05-22 00:00:00",RGP-507L-0A,RGP,2000,2024-04-25 13:46:03.784
271361949,"2SE01548",16,"2024-02-20 00:00:00","2024-05-22 00:00:00",RGPZ-143MW-2E,RGP,6042,2024-04-25 13:46:03.784
239465127,"2SE01897",18,"2024-03-01 00:00:00","2024-05-23 00:00:00",RGP-368L-0B,RGP,30000,2024-04-25 13:46:03.784
269054510,"2SE03613",4,"2024-05-17 00:00:00","2024-05-23 00:00:00",RGP-507L-0A,RGP,2000,2024-04-25 13:46:03.784
272666657,"2SE03436",12,"2024-04-09 00:00:00","2024-05-23 00:00:00",RGPZ-394ML-0D,RGP,100000,2024-04-25 13:46:03.784
238113313,"2SE02912",5,"2024-03-29 00:00:00","2024-05-24 00:00:00",RGP-096L-0D,RGP,108000,2024-04-25 13:46:03.784
271540354,"2SE02902",7,"2024-03-27 00:00:00","2024-05-24 00:00:00",RGP-096L-0D,RGP,120760,2024-04-25 13:46:03.784
271433977,"2SE02854",8,"2024-03-29 00:00:00","2024-05-24 00:00:00",RGP-145S-0B,RGP,44879,2024-04-25 13:46:03.784
271443061,"2SE02985",4,"2024-03-28 00:00:00","2024-05-24 00:00:00",RGP-145S-1B,RGP,16599,2024-04-25 13:46:03.784
271574575,"2SE01897",19,"2024-03-01 00:00:00","2024-05-24 00:00:00",RGP-368L-0B,RGP,26697,2024-04-25 13:46:03.784
269054511,"2SE03613",5,"2024-05-17 00:00:00","2024-05-24 00:00:00",RGP-507L-0A,RGP,2000,2024-04-25 13:46:03.784
269987972,"2SE02849",8,"2024-03-29 00:00:00","2024-05-24 00:00:00",RGPZ-030MW-2C,RGP,67800,2024-04-25 13:46:03.784
271361950,"2SE01548",17,"2024-02-20 00:00:00","2024-05-24 00:00:00",RGPZ-143MW-2E,RGP,19580,2024-04-25 13:46:03.784
255353448,"2SE03210",3,"2024-04-02 00:00:00","2024-05-24 00:00:00",RGPZ-146ML-0B,RGP,3663,2024-04-25 13:46:03.784
272490060,"2SE02956",8,"2024-03-28 00:00:00","2024-05-24 00:00:00",RGPZ-146ML-0B,RGP,6105,2024-04-25 13:46:03.784
255362364,"2SE03209",2,"2024-04-02 00:00:00","2024-05-24 00:00:00",RGPZ-147ML-0B,RGP,2105,2024-04-25 13:46:03.784
272516363,"2SE02957",6,"2024-03-28 00:00:00","2024-05-24 00:00:00",RGPZ-147ML-0B,RGP,3509,2024-04-25 13:46:03.784
272525159,"2SE02960",8,"2024-03-28 00:00:00","2024-05-24 00:00:00",RGPZ-299NL-0C,RGP,15000,2024-04-25 13:46:03.784
255371316,"2SE03211",2,"2024-04-02 00:00:00","2024-05-24 00:00:00",RGPZ-300NL-0C,RGP,2105,2024-04-25 13:46:03.784
272533962,"2SE02961",6,"2024-03-28 00:00:00","2024-05-24 00:00:00",RGPZ-300NL-0C,RGP,3509,2024-04-25 13:46:03.784
272490645,"2SE03583",2,"2024-04-17 00:00:00","2024-05-24 00:00:00",RGPZ-395ML-0D,RGP,177565,2024-04-25 13:46:03.784
237019547,"2SE02889",1,"2024-03-29 00:00:00","2024-05-24 00:00:00",RGPZ-409ML-0E,RGP,113814,2024-04-25 13:46:03.784
269054512,"2SE03613",6,"2024-05-17 00:00:00","2024-05-25 00:00:00",RGP-507L-0A,RGP,1500,2024-04-25 13:46:03.784
264999867,"2SE02939",8,"2024-03-31 00:00:00","2024-05-27 00:00:00",RGPZ-086MW-0E,RGP,321155,2024-04-25 13:46:03.784
265008997,"2SE02940",8,"2024-03-31 00:00:00","2024-05-27 00:00:00",RGPZ-127MW-0E,RGP,321155,2024-04-25 13:46:03.784
272507604,"2SE02966",10,"2024-03-28 00:00:00","2024-05-27 00:00:00",RGPZ-146ML-0B,RGP,13446,2024-04-25 13:46:03.784
272516387,"2SE02968",10,"2024-03-28 00:00:00","2024-05-27 00:00:00",RGPZ-147ML-0B,RGP,7299,2024-04-25 13:46:03.784
272533987,"2SE02969",10,"2024-03-28 00:00:00","2024-05-27 00:00:00",RGPZ-299NL-0C,RGP,30000,2024-04-25 13:46:03.784
272542806,"2SE02970",9,"2024-03-28 00:00:00","2024-05-27 00:00:00",RGPZ-300NL-0C,RGP,7299,2024-04-25 13:46:03.784
272666658,"2SE03436",13,"2024-04-09 00:00:00","2024-05-27 00:00:00",RGPZ-394ML-0D,RGP,159000,2024-04-25 13:46:03.784
243866858,"2SE03097",1,"2024-04-01 00:00:00","2024-05-27 00:00:00",RGPZ-445ML-0D,RGP,6307,2024-04-25 13:46:03.784
244843694,"2SE03037",1,"2024-04-26 00:00:00","2024-05-27 00:00:00",RGPZ-448ML-2D,RGP,236,2024-04-25 13:46:03.784
243866859,"2SE03098",1,"2024-04-01 00:00:00","2024-05-27 00:00:00",RGPZ-454ML-0D,RGP,6307,2024-04-25 13:46:03.784
247445927,"2SE03274",1,"2024-05-14 00:00:00","2024-05-28 00:00:00",RGPZ-448ML-1D,RGP,7171,2024-04-25 13:46:03.784
246253605,"2SE03038",1,"2024-04-26 00:00:00","2024-05-28 00:00:00",RGPZ-448ML-3D,RGP,236,2024-04-25 13:46:03.784
272666659,"2SE03436",14,"2024-04-09 00:00:00","2024-05-30 00:00:00",RGPZ-394ML-0D,RGP,100000,2024-04-25 13:46:03.784
239632435,"2SE03017",1,"2024-04-08 00:00:00","2024-05-30 00:00:00",RGPZ-445ML-1D,RGP,11614,2024-04-25 13:46:03.784
239732990,"2SE03040",1,"2024-05-31 00:00:00","2024-05-30 00:00:00",RGPZ-448ML-1D,RGP,4420,2024-04-25 13:46:03.784
270234469,"2SE03851",1,"2024-05-30 00:00:00","2024-05-30 00:00:00",RGPZ-503MW-0A,RGP,32,2024-04-25 13:46:03.784
271540361,"2SE02912",6,"2024-03-29 00:00:00","2024-05-31 00:00:00",RGP-096L-0D,RGP,78004,2024-04-25 13:46:03.784
271540355,"2SE02902",8,"2024-03-27 00:00:00","2024-05-31 00:00:00",RGP-096L-0D,RGP,142040,2024-04-25 13:46:03.784
271442891,"2SE02854",9,"2024-03-29 00:00:00","2024-05-31 00:00:00",RGP-145S-0B,RGP,10361,2024-04-25 13:46:03.784
271443062,"2SE02985",5,"2024-03-28 00:00:00","2024-05-31 00:00:00",RGP-145S-1B,RGP,29422,2024-04-25 13:46:03.784
271433965,"2SE02849",9,"2024-03-29 00:00:00","2024-05-31 00:00:00",RGPZ-030MW-2C,RGP,67800,2024-04-25 13:46:03.784
272490296,"2SE03210",4,"2024-04-02 00:00:00","2024-05-31 00:00:00",RGPZ-146ML-0B,RGP,4655,2024-04-25 13:46:03.784
272490061,"2SE02956",9,"2024-03-28 00:00:00","2024-05-31 00:00:00",RGPZ-146ML-0B,RGP,7758,2024-04-25 13:46:03.784
255362365,"2SE03209",3,"2024-04-02 00:00:00","2024-05-31 00:00:00",RGPZ-147ML-0B,RGP,2527,2024-04-25 13:46:03.784
272516364,"2SE02957",7,"2024-03-28 00:00:00","2024-05-31 00:00:00",RGPZ-147ML-0B,RGP,4211,2024-04-25 13:46:03.784
255362371,"2SE03212",2,"2024-04-02 00:00:00","2024-05-31 00:00:00",RGPZ-299NL-0C,RGP,20000,2024-04-25 13:46:03.784
272525160,"2SE02960",9,"2024-03-28 00:00:00","2024-05-31 00:00:00",RGPZ-299NL-0C,RGP,36208,2024-04-25 13:46:03.784
255371317,"2SE03211",3,"2024-04-02 00:00:00","2024-05-31 00:00:00",RGPZ-300NL-0C,RGP,2527,2024-04-25 13:46:03.784
272533963,"2SE02961",7,"2024-03-28 00:00:00","2024-05-31 00:00:00",RGPZ-300NL-0C,RGP,4211,2024-04-25 13:46:03.784
237019548,"2SE02889",2,"2024-03-29 00:00:00","2024-05-31 00:00:00",RGPZ-409ML-0E,RGP,265784,2024-04-25 13:46:03.784
272507605,"2SE02966",11,"2024-03-28 00:00:00","2024-06-03 00:00:00",RGPZ-146ML-0B,RGP,2308354,2024-04-25 13:46:03.784
272516388,"2SE02968",11,"2024-03-28 00:00:00","2024-06-03 00:00:00",RGPZ-147ML-0B,RGP,2364703,2024-04-25 13:46:03.784
272533988,"2SE02969",11,"2024-03-28 00:00:00","2024-06-03 00:00:00",RGPZ-299NL-0C,RGP,2320068,2024-04-25 13:46:03.784
272542807,"2SE02970",10,"2024-03-28 00:00:00","2024-06-03 00:00:00",RGPZ-300NL-0C,RGP,2403849,2024-04-25 13:46:03.784
272666660,"2SE03436",15,"2024-04-09 00:00:00","2024-06-03 00:00:00",RGPZ-394ML-0D,RGP,2573109,2024-04-25 13:46:03.784
271540356,"2SE02902",9,"2024-03-27 00:00:00","2024-06-07 00:00:00",RGP-096L-0D,RGP,523066,2024-04-25 13:46:03.784
271443063,"2SE02985",6,"2024-03-28 00:00:00","2024-06-07 00:00:00",RGP-145S-1B,RGP,840139,2024-04-25 13:46:03.784
272490297,"2SE03210",5,"2024-04-02 00:00:00","2024-06-07 00:00:00",RGPZ-146ML-0B,RGP,271547,2024-04-25 13:46:03.784
272490062,"2SE02956",10,"2024-03-28 00:00:00","2024-06-07 00:00:00",RGPZ-146ML-0B,RGP,1906739,2024-04-25 13:46:03.784
272516602,"2SE03209",4,"2024-04-02 00:00:00","2024-06-07 00:00:00",RGPZ-147ML-0B,RGP,243122,2024-04-25 13:46:03.784
272516365,"2SE02957",8,"2024-03-28 00:00:00","2024-06-07 00:00:00",RGPZ-147ML-0B,RGP,1941816,2024-04-25 13:46:03.784
255362372,"2SE03212",3,"2024-04-02 00:00:00","2024-06-07 00:00:00",RGPZ-299NL-0C,RGP,220305,2024-04-25 13:46:03.784
272525161,"2SE02960",10,"2024-03-28 00:00:00","2024-06-07 00:00:00",RGPZ-299NL-0C,RGP,1873747,2024-04-25 13:46:03.784
272534209,"2SE03211",4,"2024-04-02 00:00:00","2024-06-07 00:00:00",RGPZ-300NL-0C,RGP,243122,2024-04-25 13:46:03.784
272533964,"2SE02961",8,"2024-03-28 00:00:00","2024-06-07 00:00:00",RGPZ-300NL-0C,RGP,1955984,2024-04-25 13:46:03.784
237019549,"2SE02889",3,"2024-03-29 00:00:00","2024-06-07 00:00:00",RGPZ-409ML-0E,RGP,2120402,2024-04-25 13:46:03.784
271361951,"2SE01548",18,"2024-02-20 00:00:00","2024-06-08 00:00:00",RGPZ-143MW-2E,RGP,30688,2024-04-25 13:46:03.784
250051266,"2SE02866",1,"2024-03-29 00:00:00","2024-07-03 00:00:00",RGPZ-159MW-8C,RGP,17425,2024-04-25 13:46:03.784
250051437,"2SE02984",1,"2024-03-29 00:00:00","2024-07-05 00:00:00",RGPZ-159MW-8C,RGP,14257,2024-04-25 13:46:03.784
254304447,"2SE02866",2,"2024-03-29 00:00:00","2024-07-10 00:00:00",RGPZ-159MW-8C,RGP,18363,2024-04-25 13:46:03.784
250051438,"2SE02984",2,"2024-03-29 00:00:00","2024-07-12 00:00:00",RGPZ-159MW-8C,RGP,15024,2024-04-25 13:46:03.784
271230575,"2SE02866",3,"2024-03-29 00:00:00","2024-07-16 00:00:00",RGPZ-159MW-8C,RGP,28239,2024-04-25 13:46:03.784
254304627,"2SE02984",3,"2024-03-29 00:00:00","2024-07-19 00:00:00",RGPZ-159MW-8C,RGP,8559,2024-04-25 13:46:03.784
254304448,"2SE02866",4,"2024-03-29 00:00:00","2024-07-24 00:00:00",RGPZ-159MW-8C,RGP,35973,2024-04-25 13:46:03.784
254304628,"2SE02984",4,"2024-03-29 00:00:00","2024-07-26 00:00:00",RGPZ-159MW-8C,RGP,62160,2024-04-25 13:46:03.784
2074,"2S918334",1,"2019-11-22 00:00:00","2030-02-01 00:00:00",RGPZ-085MW-1A,RGP,130,2024-04-25 13:46:03.784
269988170,"2SE03005",3,"2024-03-28 00:00:00","2077-07-07 00:00:00",RGPZ-001ML-0C,RGP,19140,2024-04-25 13:46:03.784
269988168,"2SE03004",3,"2024-03-28 00:00:00","2077-07-07 00:00:00",RGPZ-001ML-1C,RGP,17980,2024-04-25 13:46:03.784
2190,"2SC90971",1,"2021-06-25 00:00:00","2077-07-07 00:00:00",RGPZ-001ML-2C,RGP,9920,2024-04-25 13:46:03.784
2076,"2SB07391",1,"2021-06-24 00:00:00","2077-07-07 00:00:00",RGPZ-001ML-3C,RGP,50000,2024-04-25 13:46:03.784
239641995,"2SE03003",2,"2024-03-28 00:00:00","2077-07-07 00:00:00",RGPZ-002MW-0C,RGP,30160,2024-04-25 13:46:03.784
2250,"2SD01583",3,"2023-04-05 00:00:00","2077-07-07 00:00:00",RGPZ-002MW-0C,RGP,140,2024-04-25 13:46:03.784
116524845,"2SD07053",7,"2023-09-27 00:00:00","2077-07-07 00:00:00",RGPZ-002MW-0C,RGP,6960,2024-04-25 13:46:03.784
254026252,"2SE03002",3,"2024-03-28 00:00:00","2077-07-07 00:00:00",RGPZ-002MW-1C,RGP,23780,2024-04-25 13:46:03.784
