"id","so_no","so_line","request_date","due_date","prd_name","prd_series","qty_bal","update_datetime"
191489294,"2SE01620",1,"2024-02-21 00:00:00","2077-07-07 00:00:00",RGPZ-031MW-0C,RGP,8124,2024-04-25 13:46:03.784
227877194,"2SE02687",1,"2024-03-20 00:00:00","2077-07-07 00:00:00",RGPZ-031MW-0C,RGP,16033,2024-04-25 13:46:03.784
271450509,"2SD08241",2,"2023-12-11 00:00:00","2077-07-07 00:00:00",RGPZ-031MW-0C,RGP,13439,2024-04-25 13:46:03.784
2380,"2SD03491",3,"2023-06-08 00:00:00","2077-07-07 00:00:00",RGPZ-054ML-14B,RGP,16,2024-04-25 13:46:03.784
263915058,"2SE02850",5,"2024-03-29 00:00:00","2077-07-07 00:00:00",RGPZ-054ML-14B,RGP,94194,2024-04-25 13:46:03.784
98593371,"2SD93135",3,"2023-12-08 00:00:00","2077-07-07 00:00:00",RGPZ-054ML-15B,RGP,32,2024-04-25 13:46:03.784
2379,"2SD03490",4,"2023-06-08 00:00:00","2077-07-07 00:00:00",RGPZ-054ML-15B,RGP,16,2024-04-25 13:46:03.784
265159974,"2SE02851",4,"2024-03-29 00:00:00","2077-07-07 00:00:00",RGPZ-054ML-15B,RGP,290304,2024-04-25 13:46:03.784
2251,"2SD01586",9,"2023-04-04 00:00:00","2077-07-07 00:00:00",RGPZ-054ML-15B,RGP,12,2024-04-25 13:46:03.784
255434218,"2SE03416",1,"2024-04-10 00:00:00","2077-07-07 00:00:00",RGPZ-067MW-0F,RGP,135295,2024-04-25 13:46:03.784
263703251,"2SE03582",1,"2024-04-17 00:00:00","2077-07-07 00:00:00",RGPZ-067MW-0F,RGP,124835,2024-04-25 13:46:03.784
271345526,"2SE03270",2,"2024-04-03 00:00:00","2077-07-07 00:00:00",RGPZ-067MW-0F,RGP,14979,2024-04-25 13:46:03.784
2191,"2SC90990",1,"2021-03-25 00:00:00","2077-07-07 00:00:00",RGPZ-068MW-1E,RGP,268500,2024-04-25 13:46:03.784
2284,"2SD02246",1,"2023-04-26 00:00:00","2077-07-07 00:00:00",RGPZ-068MW-1E,RGP,268500,2024-04-25 13:46:03.784
2090,"2SC03075",1,"2022-04-07 00:00:00","2077-07-07 00:00:00",RGPZ-069MW-0F,RGP,3085943,2024-04-25 13:46:03.784
92488461,"2SD09165",1,"2024-01-06 00:00:00","2077-07-07 00:00:00",RGPZ-098ML-1B,RGP,3007,2024-04-25 13:46:03.784
110132646,"2SD09759",1,"2024-01-15 00:00:00","2077-07-07 00:00:00",RGPZ-098ML-1B,RGP,3994,2024-04-25 13:46:03.784
110104157,"2SD08402",2,"2023-12-16 00:00:00","2077-07-07 00:00:00",RGPZ-098ML-1B,RGP,1793,2024-04-25 13:46:03.784
264981893,"2SE03221",2,"2024-04-02 00:00:00","2077-07-07 00:00:00",RGPZ-120ML-0D,RGP,23064,2024-04-25 13:46:03.784
352652,"2SD04225",3,"2023-07-03 00:00:00","2077-07-07 00:00:00",RGPZ-120ML-0D,RGP,25296,2024-04-25 13:46:03.784
2238,"2SD01461",6,"2023-04-12 00:00:00","2077-07-07 00:00:00",RGPZ-120ML-0D,RGP,40920,2024-04-25 13:46:03.784
8619412,"2SD07137",1,"2023-09-28 00:00:00","2077-07-07 00:00:00",RGPZ-120ML-4D,RGP,50000,2024-04-25 13:46:03.784
246139984,"2SE03243",1,"2024-04-02 00:00:00","2077-07-07 00:00:00",RGPZ-120ML-4D,RGP,26000,2024-04-25 13:46:03.784
111435092,"2SD07249",5,"2023-12-18 00:00:00","2077-07-07 00:00:00",RGPZ-120ML-4D,RGP,318328,2024-04-25 13:46:03.784
352463,"2SD03976",10,"2023-06-23 00:00:00","2077-07-07 00:00:00",RGPZ-120ML-4D,RGP,155240,2024-04-25 13:46:03.784
362137,"2SD04206",12,"2023-07-03 00:00:00","2077-07-07 00:00:00",RGPZ-120ML-4D,RGP,351512,2024-04-25 13:46:03.784
2241,"2SD01478",15,"2023-04-12 00:00:00","2077-07-07 00:00:00",RGPZ-120ML-4D,RGP,35380,2024-04-25 13:46:03.784
238458095,"2SE02986",1,"2024-03-28 00:00:00","2077-07-07 00:00:00",RGPZ-126ML-0D,RGP,27216,2024-04-25 13:46:03.784
248745063,"2SE02986",2,"2024-03-28 00:00:00","2077-07-07 00:00:00",RGPZ-126ML-0D,RGP,472784,2024-04-25 13:46:03.784
2259,"2SD01747",3,"2023-04-11 00:00:00","2077-07-07 00:00:00",RGPZ-126ML-0D,RGP,958528,2024-04-25 13:46:03.784
363359,"2SD05956",3,"2023-08-29 00:00:00","2077-07-07 00:00:00",RGPZ-126ML-0D,RGP,55228,2024-04-25 13:46:03.784
110103363,"2SD06976",4,"2023-12-15 00:00:00","2077-07-07 00:00:00",RGPZ-126ML-0D,RGP,882064,2024-04-25 13:46:03.784
271442882,"2SE02852",5,"2024-03-29 00:00:00","2077-07-07 00:00:00",RGPZ-126ML-0D,RGP,53680,2024-04-25 13:46:03.784
55323582,"2SD92894",1,"2023-11-03 00:00:00","2077-07-07 00:00:00",RGPZ-158MW-0D,RGP,25830,2024-04-25 13:46:03.784
4587,"2SD91576",5,"2023-03-31 00:00:00","2077-07-07 00:00:00",RGPZ-158MW-0D,RGP,21650,2024-04-25 13:46:03.784
117658227,"2SD07033",15,"2023-12-01 00:00:00","2077-07-07 00:00:00",RGPZ-158MW-0D,RGP,61170,2024-04-25 13:46:03.784
352503,"2SD04109",25,"2023-07-02 00:00:00","2077-07-07 00:00:00",RGPZ-158MW-0D,RGP,172020,2024-04-25 13:46:03.784
2535,"2SD04137",2,"2023-06-29 00:00:00","2077-07-07 00:00:00",RGPZ-159MW-9C,RGP,846784,2024-04-25 13:46:03.784
246139580,"2SE02863",2,"2024-03-29 00:00:00","2077-07-07 00:00:00",RGPZ-159MW-9C,RGP,275808,2024-04-25 13:46:03.784
270172244,"2SE02988",2,"2024-03-29 00:00:00","2077-07-07 00:00:00",RGPZ-159MW-9C,RGP,283872,2024-04-25 13:46:03.784
4609,"2SD91980",3,"2023-06-29 00:00:00","2077-07-07 00:00:00",RGPZ-159MW-9C,RGP,881472,2024-04-25 13:46:03.784
4612,"2SD92017",4,"2023-06-27 00:00:00","2077-07-07 00:00:00",RGPZ-159MW-9C,RGP,238964,2024-04-25 13:46:03.784
115029140,"2SD06978",8,"2023-09-30 00:00:00","2077-07-07 00:00:00",RGPZ-159MW-9C,RGP,220208,2024-04-25 13:46:03.784
98626419,"2SD06919",10,"2023-09-30 00:00:00","2077-07-07 00:00:00",RGPZ-159MW-9C,RGP,111453,2024-04-25 13:46:03.784
246139576,"2SE02860",2,"2024-03-29 00:00:00","2077-07-07 00:00:00",RGPZ-160MW-9C,RGP,279840,2024-04-25 13:46:03.784
270172246,"2SE02989",2,"2024-03-29 00:00:00","2077-07-07 00:00:00",RGPZ-160MW-9C,RGP,279840,2024-04-25 13:46:03.784
2534,"2SD04135",3,"2023-06-29 00:00:00","2077-07-07 00:00:00",RGPZ-160MW-9C,RGP,549584,2024-04-25 13:46:03.784
4608,"2SD91977",3,"2023-06-29 00:00:00","2077-07-07 00:00:00",RGPZ-160MW-9C,RGP,631040,2024-04-25 13:46:03.784
4607,"2SD91976",4,"2023-07-27 00:00:00","2077-07-07 00:00:00",RGPZ-160MW-9C,RGP,146156,2024-04-25 13:46:03.784
12547,"2SD05195",5,"2023-08-02 00:00:00","2077-07-07 00:00:00",RGPZ-160MW-9C,RGP,93740,2024-04-25 13:46:03.784
2231,"2SD01259",7,"2023-03-27 00:00:00","2077-07-07 00:00:00",RGPZ-160MW-9C,RGP,36308,2024-04-25 13:46:03.784
106313987,"2SD06979",10,"2023-09-30 00:00:00","2077-07-07 00:00:00",RGPZ-160MW-9C,RGP,281472,2024-04-25 13:46:03.784
117909891,"2SD06920",13,"2023-09-30 00:00:00","2077-07-07 00:00:00",RGPZ-160MW-9C,RGP,23364,2024-04-25 13:46:03.784
109869831,"2SD07025",13,"2023-10-02 00:00:00","2077-07-07 00:00:00",RGPZ-162MW-0D,RGP,568790,2024-04-25 13:46:03.784
362046,"2SD04113",20,"2023-07-02 00:00:00","2077-07-07 00:00:00",RGPZ-162MW-0D,RGP,97070,2024-04-25 13:46:03.784
268752632,"2SE02938",3,"2024-03-31 00:00:00","2077-07-07 00:00:00",RGPZ-212MW-0E,RGP,19080,2024-04-25 13:46:03.784
264981541,"2SE02868",6,"2024-03-31 00:00:00","2077-07-07 00:00:00",RGPZ-212MW-0E,RGP,59680,2024-04-25 13:46:03.784
362040,"2SD04110",8,"2023-07-02 00:00:00","2077-07-07 00:00:00",RGPZ-212MW-0E,RGP,26080,2024-04-25 13:46:03.784
171247012,"2SE01299",1,"2024-02-06 00:00:00","2077-07-07 00:00:00",RGPZ-227ML-1E,RGP,80001,2024-04-25 13:46:03.784
209649856,"2SE01062",5,"2024-02-01 00:00:00","2077-07-07 00:00:00",RGPZ-227ML-1E,RGP,118127,2024-04-25 13:46:03.784
2248,"2SD01575",9,"2023-04-04 00:00:00","2077-07-07 00:00:00",RGPZ-235MW-0C,RGP,244000,2024-04-25 13:46:03.784
2245,"2SD01531",1,"2023-04-03 00:00:00","2077-07-07 00:00:00",RGPZ-236MW-0C,RGP,32256,2024-04-25 13:46:03.784
2246,"2SD01531",2,"2023-04-03 00:00:00","2077-07-07 00:00:00",RGPZ-236MW-0C,RGP,167744,2024-04-25 13:46:03.784
164581839,"2SE01063",1,"2024-02-01 00:00:00","2077-07-07 00:00:00",RGPZ-291ML-1D,RGP,1073933,2024-04-25 13:46:03.784
171256554,"2SE01303",1,"2024-02-06 00:00:00","2077-07-07 00:00:00",RGPZ-291ML-1D,RGP,225805,2024-04-25 13:46:03.784
270206086,"2SE00690",3,"2024-01-23 00:00:00","2077-07-07 00:00:00",RGPZ-291ML-1D,RGP,166086,2024-04-25 13:46:03.784
2873,"2SD04746",6,"2023-08-14 00:00:00","2077-07-07 00:00:00",RGPZ-291ML-1D,RGP,50165,2024-04-25 13:46:03.784
362170,"2SD04276",7,"2023-07-04 00:00:00","2077-07-07 00:00:00",RGPZ-303ML-0F,RGP,216800,2024-04-25 13:46:03.784
271345093,"2SE02853",8,"2024-03-29 00:00:00","2077-07-07 00:00:00",RGPZ-303ML-0F,RGP,479200,2024-04-25 13:46:03.784
110094326,"2SD06955",10,"2023-12-15 00:00:00","2077-07-07 00:00:00",RGPZ-303ML-0F,RGP,566800,2024-04-25 13:46:03.784
271346135,"2SE90668",10,"2024-03-27 00:00:00","2077-07-07 00:00:00",RGPZ-303ML-0F,RGP,2536800,2024-04-25 13:46:03.784
2234,"2SD01440",1,"2023-03-30 00:00:00","2077-07-07 00:00:00",RGPZ-305ML-0C,RGP,700000,2024-04-25 13:46:03.784
271319480,"2SE03849",2,"2024-04-23 00:00:00","2077-07-07 00:00:00",RGPZ-314ML-0C,RGP,19380,2024-04-25 13:46:03.784
137723696,"2SD93011",3,"2023-06-01 00:00:00","2077-07-07 00:00:00",RGPZ-320ML-0D,RGP,2500,2024-04-25 13:46:03.784
247443631,"2SD93011",4,"2023-06-01 00:00:00","2077-07-07 00:00:00",RGPZ-320ML-0D,RGP,621620,2024-04-25 13:46:03.784
2744,"2SD04425",1,"2023-07-10 00:00:00","2077-07-07 00:00:00",RGPZ-345MW-0D,RGP,280,2024-04-25 13:46:03.784
4381,"2SD06261",1,"2023-09-04 00:00:00","2077-07-07 00:00:00",RGPZ-345MW-0D,RGP,3800,2024-04-25 13:46:03.784
106079040,"2SD09502",2,"2023-12-18 00:00:00","2077-07-07 00:00:00",RGPZ-345MW-0D,RGP,20560,2024-04-25 13:46:03.784
364394,"2SD92489",2,"2023-07-27 00:00:00","2077-07-07 00:00:00",RGPZ-345MW-0D,RGP,451200,2024-04-25 13:46:03.784
272489962,"2SE02873",9,"2024-03-31 00:00:00","2077-07-07 00:00:00",RGPZ-345MW-0D,RGP,1862560,2024-04-25 13:46:03.784
272490040,"2SE02941",9,"2024-03-31 00:00:00","2077-07-07 00:00:00",RGPZ-345MW-0D,RGP,2388960,2024-04-25 13:46:03.784
2239,"2SD01475",16,"2023-03-31 00:00:00","2077-07-07 00:00:00",RGPZ-345MW-0D,RGP,296480,2024-04-25 13:46:03.784
75078231,"2SD07040",17,"2023-10-02 00:00:00","2077-07-07 00:00:00",RGPZ-345MW-0D,RGP,148000,2024-04-25 13:46:03.784
11934,"2SD04112",27,"2023-07-02 00:00:00","2077-07-07 00:00:00",RGPZ-345MW-0D,RGP,129280,2024-04-25 13:46:03.784
2745,"2SD04426",1,"2023-07-10 00:00:00","2077-07-07 00:00:00",RGPZ-346MW-0D,RGP,280,2024-04-25 13:46:03.784
4382,"2SD06262",1,"2023-09-04 00:00:00","2077-07-07 00:00:00",RGPZ-346MW-0D,RGP,3800,2024-04-25 13:46:03.784
106079042,"2SD09503",2,"2023-12-25 00:00:00","2077-07-07 00:00:00",RGPZ-346MW-0D,RGP,18000,2024-04-25 13:46:03.784
364396,"2SD92490",2,"2023-07-27 00:00:00","2077-07-07 00:00:00",RGPZ-346MW-0D,RGP,854400,2024-04-25 13:46:03.784
2237,"2SD01457",5,"2023-03-30 00:00:00","2077-07-07 00:00:00",RGPZ-346MW-0D,RGP,144000,2024-04-25 13:46:03.784
272489964,"2SE02874",9,"2024-03-31 00:00:00","2077-07-07 00:00:00",RGPZ-346MW-0D,RGP,1861600,2024-04-25 13:46:03.784
272490042,"2SE02942",9,"2024-03-31 00:00:00","2077-07-07 00:00:00",RGPZ-346MW-0D,RGP,2384800,2024-04-25 13:46:03.784
2240,"2SD01476",16,"2023-03-31 00:00:00","2077-07-07 00:00:00",RGPZ-346MW-0D,RGP,295200,2024-04-25 13:46:03.784
362102,"2SD04169",27,"2023-07-02 00:00:00","2077-07-07 00:00:00",RGPZ-346MW-0D,RGP,126400,2024-04-25 13:46:03.784
2227,"2SD01182",1,"2023-04-27 00:00:00","2077-07-07 00:00:00",RGPZ-378MW-0E,RGP,10,2024-04-25 13:46:03.784
2228,"2SD01185",1,"2023-04-27 00:00:00","2077-07-07 00:00:00",RGPZ-378MW-0E,RGP,10,2024-04-25 13:46:03.784
272490985,"2SE90682",6,"2024-03-31 00:00:00","2077-07-07 00:00:00",RGPZ-378MW-0G,RGP,78120,2024-04-25 13:46:03.784
265160109,"2SE02947",9,"2024-03-31 00:00:00","2077-07-07 00:00:00",RGPZ-378MW-0G,RGP,361050,2024-04-25 13:46:03.784
143132229,"2SE00284",2,"2024-02-04 00:00:00","2077-07-07 00:00:00",RGPZ-378MW-1G,RGP,5040,2024-04-25 13:46:03.784
349989,"2SD92375",3,"2023-09-11 00:00:00","2077-07-07 00:00:00",RGPZ-378MW-2F,RGP,1960,2024-04-25 13:46:03.784
272489992,"2SE02894",2,"2024-03-31 00:00:00","2077-07-07 00:00:00",RGPZ-378MW-2G,RGP,27510,2024-04-25 13:46:03.784
269989016,"2SE90812",2,"2024-04-22 00:00:00","2077-07-07 00:00:00",RGPZ-378MW-2G,RGP,5250,2024-04-25 13:46:03.784
152342051,"2SE00285",4,"2024-02-04 00:00:00","2077-07-07 00:00:00",RGPZ-378MW-2G,RGP,5040,2024-04-25 13:46:03.784
244843526,"2SE02895",2,"2024-03-31 00:00:00","2077-07-07 00:00:00",RGPZ-378MW-3G,RGP,158290,2024-04-25 13:46:03.784
163330187,"2SE90242",2,"2024-01-31 00:00:00","2077-07-07 00:00:00",RGPZ-378MW-3G,RGP,182270,2024-04-25 13:46:03.784
269988103,"2SE02948",3,"2024-03-31 00:00:00","2077-07-07 00:00:00",RGPZ-378MW-3G,RGP,387820,2024-04-25 13:46:03.784
4632,"2SD92230",1,"2023-08-14 00:00:00","2077-07-07 00:00:00",RGPZ-381MW-0F,RGP,100,2024-04-25 13:46:03.784
4619,"2SD92117",3,"2023-08-16 00:00:00","2077-07-07 00:00:00",RGPZ-381MW-0F,RGP,1315,2024-04-25 13:46:03.784
266268810,"2SE02951",2,"2024-03-31 00:00:00","2077-07-07 00:00:00",RGPZ-381MW-0G,RGP,48530,2024-04-25 13:46:03.784
2311,"2SD02752",1,"2023-05-31 00:00:00","2077-07-07 00:00:00",RGPZ-381MW-1E,RGP,375,2024-04-25 13:46:03.784
2809,"2SD04607",1,"2023-08-28 00:00:00","2077-07-07 00:00:00",RGPZ-381MW-1F,RGP,5,2024-04-25 13:46:03.784
4614,"2SD92038",1,"2023-08-16 00:00:00","2077-07-07 00:00:00",RGPZ-381MW-1F,RGP,3000,2024-04-25 13:46:03.784
4649,"2SD92039",1,"2023-08-16 00:00:00","2077-07-07 00:00:00",RGPZ-381MW-1F,RGP,32,2024-04-25 13:46:03.784
266268807,"2SE02949",6,"2024-03-31 00:00:00","2077-07-07 00:00:00",RGPZ-381MW-1G,RGP,158860,2024-04-25 13:46:03.784
271434048,"2SE02897",7,"2024-03-31 00:00:00","2077-07-07 00:00:00",RGPZ-381MW-1G,RGP,196850,2024-04-25 13:46:03.784
4586,"2SD91562",1,"2023-03-31 00:00:00","2077-07-07 00:00:00",RGPZ-381MW-2D,RGP,565,2024-04-25 13:46:03.784
2312,"2SD02753",1,"2023-05-31 00:00:00","2077-07-07 00:00:00",RGPZ-381MW-2E,RGP,375,2024-04-25 13:46:03.784
2375,"2SD03423",1,"2023-07-07 00:00:00","2077-07-07 00:00:00",RGPZ-381MW-3E,RGP,10,2024-04-25 13:46:03.784
237010326,"2SE02899",1,"2024-03-31 00:00:00","2077-07-07 00:00:00",RGPZ-381MW-3G,RGP,30000,2024-04-25 13:46:03.784
271416303,"2SE02950",3,"2024-03-31 00:00:00","2077-07-07 00:00:00",RGPZ-381MW-3G,RGP,10100,2024-04-25 13:46:03.784
2376,"2SD03424",1,"2023-07-07 00:00:00","2077-07-07 00:00:00",RGPZ-381MW-4E,RGP,25,2024-04-25 13:46:03.784
2261,"2SD01792",1,"2023-05-20 00:00:00","2077-07-07 00:00:00",RGPZ-398ML-0D,RGP,59255,2024-04-25 13:46:03.784
4067,"2SD05958",1,"2023-08-29 00:00:00","2077-07-07 00:00:00",RGPZ-398ML-0D,RGP,1600000,2024-04-25 13:46:03.784
4402,"2SD06287",1,"2023-09-05 00:00:00","2077-07-07 00:00:00",RGPZ-398ML-0D,RGP,1000000,2024-04-25 13:46:03.784
2431,"2SD03717",2,"2023-06-15 00:00:00","2077-07-07 00:00:00",RGPZ-398ML-0D,RGP,6600,2024-04-25 13:46:03.784
166011937,"2SE01097",1,"2024-02-02 00:00:00","2077-07-07 00:00:00",RGPZ-398ML-0E,RGP,5000,2024-04-25 13:46:03.784
171213674,"2SE01295",1,"2024-02-06 00:00:00","2077-07-07 00:00:00",RGPZ-398ML-0E,RGP,86100,2024-04-25 13:46:03.784
171213675,"2SE01296",1,"2024-02-06 00:00:00","2077-07-07 00:00:00",RGPZ-398ML-0E,RGP,60000,2024-04-25 13:46:03.784
246139954,"2SE03213",1,"2024-04-02 00:00:00","2077-07-07 00:00:00",RGPZ-398ML-0E,RGP,13498,2024-04-25 13:46:03.784
270234468,"2SE03850",1,"2024-04-23 00:00:00","2077-07-07 00:00:00",RGPZ-398ML-0E,RGP,99433,2024-04-25 13:46:03.784
243496403,"2SE01295",2,"2024-02-06 00:00:00","2077-07-07 00:00:00",RGPZ-398ML-0E,RGP,133900,2024-04-25 13:46:03.784
199100890,"2SE01096",4,"2024-02-02 00:00:00","2077-07-07 00:00:00",RGPZ-398ML-0E,RGP,117100,2024-04-25 13:46:03.784
201907470,"2SE01915",1,"2024-02-29 00:00:00","2077-07-07 00:00:00",RGPZ-398ML-1E,RGP,238924,2024-04-25 13:46:03.784
225101776,"2SE01330",8,"2024-02-07 00:00:00","2077-07-07 00:00:00",RGPZ-398ML-1E,RGP,151317,2024-04-25 13:46:03.784
85235715,"2SD08962",1,"2023-12-01 00:00:00","2077-07-07 00:00:00",RGPZ-403ML-0B,RGP,500000,2024-04-25 13:46:03.784
202069587,"2SE01934",1,"2024-02-29 00:00:00","2077-07-07 00:00:00",RGPZ-403ML-0C,RGP,457619,2024-04-25 13:46:03.784
272489004,"2SE01349",2,"2024-02-08 00:00:00","2077-07-07 00:00:00",RGPZ-403ML-0C,RGP,1572700,2024-04-25 13:46:03.784
55413285,"2SD07278",5,"2023-12-06 00:00:00","2077-07-07 00:00:00",RGPZ-403ML-1B,RGP,15903,2024-04-25 13:46:03.784
220092413,"2SE02501",1,"2024-03-14 00:00:00","2077-07-07 00:00:00",RGPZ-403ML-1C,RGP,1794,2024-04-25 13:46:03.784
216121826,"2SE02164",2,"2024-03-04 00:00:00","2077-07-07 00:00:00",RGPZ-403ML-1C,RGP,1298,2024-04-25 13:46:03.784
271461717,"2SE03846",2,"2024-04-27 00:00:00","2077-07-07 00:00:00",RGPZ-419ML-10B,RGP,2,2024-04-25 13:46:03.784
75079917,"2SD92722",5,"2023-10-20 00:00:00","2077-07-07 00:00:00",RGPZ-419ML-5B,RGP,38993,2024-04-25 13:46:03.784
271461715,"2SE03845",2,"2024-04-27 00:00:00","2077-07-07 00:00:00",RGPZ-419ML-8B,RGP,3916,2024-04-25 13:46:03.784
225323037,"2SE02569",1,"2024-04-12 00:00:00","2077-07-07 00:00:00",RGPZ-435MW-4B,RGP,2580,2024-04-25 13:46:03.784
225323039,"2SE02571",1,"2024-04-12 00:00:00","2077-07-07 00:00:00",RGPZ-435MW-4B,RGP,322,2024-04-25 13:46:03.784
225323040,"2SE02572",1,"2024-04-12 00:00:00","2077-07-07 00:00:00",RGPZ-435MW-4B,RGP,32,2024-04-25 13:46:03.784
263703242,"2SE03573",1,"2024-05-06 00:00:00","2077-07-07 00:00:00",RGPZ-435MW-4B,RGP,3508,2024-04-25 13:46:03.784
225323038,"2SE02570",1,"2024-04-12 00:00:00","2077-07-07 00:00:00",RGPZ-435MW-5B,RGP,3621,2024-04-25 13:46:03.784
226569236,"2SE02647",1,"2024-04-12 00:00:00","2077-07-07 00:00:00",RGPZ-435MW-5B,RGP,32,2024-04-25 13:46:03.784
108643,"2SD06536",1,"2023-09-13 00:00:00","2077-07-07 00:00:00",RGPZ-441ML-0B,RGP,13884,2024-04-25 13:46:03.784
147259,"2SD06587",1,"2023-10-13 00:00:00","2077-07-07 00:00:00",RGPZ-441ML-0B,RGP,8022,2024-04-25 13:46:03.784
51313484,"2SD06908",2,"2023-09-25 00:00:00","2077-07-07 00:00:00",RGPZ-441ML-1B,RGP,4600,2024-04-25 13:46:03.784
137723441,"2SD09897",1,"2024-01-08 00:00:00","2077-07-07 00:00:00",RGPZ-441ML-1C,RGP,3800,2024-04-25 13:46:03.784
16358936,"2SD07184",1,"2023-10-20 00:00:00","2077-07-07 00:00:00",RGPZ-441ML-2B,RGP,6000,2024-04-25 13:46:03.784
169670065,"2SE90278",1,"2024-02-22 00:00:00","2077-07-07 00:00:00",RGPZ-443ML-4C,RGP,4040,2024-04-25 13:46:03.784
255327094,"2SE90764",1,"2024-04-10 00:00:00","2077-07-07 00:00:00",RGPZ-445ML-0D,RGP,17500,2024-04-25 13:46:03.784
270234473,"2SE03855",1,"2024-05-27 00:00:00","2077-07-07 00:00:00",RGPZ-466ML-0C,RGP,12921,2024-04-25 13:46:03.784
268779529,"2SE03661",1,"2024-05-07 00:00:00","2077-07-07 00:00:00",RGPZ-469ML-0B,RGP,9465,2024-04-25 13:46:03.784
100085327,"2SD09343",1,"2024-01-29 00:00:00","2077-07-07 00:00:00",RGPZ-470ML-0B,RGP,8114,2024-04-25 13:46:03.784
238457852,"2SE02828",1,"2024-03-25 00:00:00","2077-07-07 00:00:00",RGPZ-470ML-0C,RGP,19005,2024-04-25 13:46:03.784
102303520,"2SD09344",1,"2024-01-29 00:00:00","2077-07-07 00:00:00",RGPZ-470ML-1B,RGP,4614,2024-04-25 13:46:03.784
119245006,"2SD10060",1,"2023-12-28 00:00:00","2077-07-07 00:00:00",RGPZ-470ML-1B,RGP,4654,2024-04-25 13:46:03.784
98593275,"2SD09284",1,"2024-01-05 00:00:00","2077-07-07 00:00:00",RGPZ-481ML-0A,RGP,550,2024-04-25 13:46:03.784
252780923,"2SE02845",1,"2024-04-12 00:00:00","2077-07-07 00:00:00",RGPZ-490ML-11A,RGP,7000,2024-04-25 13:46:03.784
266388949,"2SE01884",1,"2024-03-29 00:00:00","2077-07-07 00:00:00",RGPZ-490ML-6A,RGP,3000,2024-04-25 13:46:03.784
268926858,"2SE01885",1,"2024-03-29 00:00:00","2077-07-07 00:00:00",RGPZ-490ML-7A,RGP,900,2024-04-25 13:46:03.784
263998191,"2SE03673",1,"2024-05-07 00:00:00","2077-07-07 00:00:00",RGPZ-502MW-0A,RGP,3264,2024-04-25 13:46:03.784
263998196,"2SE03679",1,"2024-05-07 00:00:00","2077-07-07 00:00:00",RGPZ-502MW-0A,RGP,4733,2024-04-25 13:46:03.784
270234471,"2SE03853",1,"2024-06-04 00:00:00","2077-07-07 00:00:00",RGPZ-502MW-0A,RGP,32,2024-04-25 13:46:03.784
270234472,"2SE03854",1,"2024-06-04 00:00:00","2077-07-07 00:00:00",RGPZ-502MW-0A,RGP,32,2024-04-25 13:46:03.784
264982322,"2SE03674",1,"2024-05-07 00:00:00","2077-07-07 00:00:00",RGPZ-502MW-1A,RGP,2045,2024-04-25 13:46:03.784
255540793,"2SE03425",1,"2024-05-17 00:00:00","2077-07-07 00:00:00",RGPZ-503MW-0A,RGP,6107,2024-04-25 13:46:03.784
255540795,"2SE03427",1,"2024-05-17 00:00:00","2077-07-07 00:00:00",RGPZ-503MW-0A,RGP,3412,2024-04-25 13:46:03.784
270234470,"2SE03852",1,"2024-05-31 00:00:00","2077-07-07 00:00:00",RGPZ-503MW-0A,RGP,32,2024-04-25 13:46:03.784
255540796,"2SE03428",1,"2024-05-17 00:00:00","2077-07-07 00:00:00",RGPZ-503MW-1A,RGP,2180,2024-04-25 13:46:03.784
